Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Men are Apples, Women are Pears","Big Snag Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112476452/men-are-apples-women-are-pears,2.3,-1,Sport,5.8,1,55,48.45384,-122.63036
"Men are from Mars","Big Snag Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112476445/men-are-from-mars,2.4,-1,Sport,5.8+,1,50,48.45384,-122.63036
"Lunatic's Asylum","Big Snag Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124196310/lunatics-asylum,2.8,-1,Sport,5.9,1,70,48.45384,-122.63036
"Women are from Venus","Big Snag Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112476429/women-are-from-venus,3.3,-1,Sport,5.10c,1,50,48.45384,-122.63036
"Black Mamba","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124720102/black-mamba,1.0,-1,Sport,5.10a,1,40,48.45407,-122.63041
"Monkey Business","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117315402/monkey-business,2.6,-1,Sport,5.10-,2,75,48.45407,-122.63041
"Pirhana Frenzy","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/120150068/pirhana-frenzy,2.0,-1,"Sport, TR",5.10-,1,40,48.45407,-122.63041
"Head Hunter","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124720120/head-hunter,1.0,-1,Sport,5.10+,1,40,48.45407,-122.63041
"Cherry Rhino","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/120150026/cherry-rhino,2.8,-1,"Sport, TR",5.10d,1,40,48.45407,-122.63041
"Jungle Fever","Jungle Jim Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/120150150/jungle-fever,2.0,-1,Sport,5.11-,1,55,48.45407,-122.63041
Catwalk,"North Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119545347/catwalk,1.8,-1,TR,5.6,1,45,48.45545,-122.6323
"The Stinger","North Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109254124/the-stinger,1.6,-1,"Trad, TR",5.6,1,50,48.45545,-122.6323
"That Darn Cat","North Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119545979/that-darn-cat,2.2,-1,"Sport, TR",5.7,1,35,48.45545,-122.6323
"Radical Dude","North Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109254094/radical-dude,1.9,-1,"Sport, TR",5.7+,1,50,48.45545,-122.6323
"Sodo Mojo","North Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109254101/sodo-mojo,2.3,-1,"Sport, TR",5.8,1,50,48.45545,-122.6323
"Colin and Brooks' Big Adventure","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116580695/colin-and-brooks-big-adventure,1.5,-1,Sport,5.5,1,55,48.45527,-122.63232
Gription,"South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109254248/gription,1.7,-1,Sport,5.7,1,50,48.45527,-122.63232
Trepidation,"South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109254261/trepidation,2.2,-1,Sport,5.8,1,40,48.45527,-122.63232
"Hold On, Don't Give Up!","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/115409603/hold-on-dont-give-up,2.4,-1,Sport,5.8,1,45,48.45527,-122.63232
Streaker,"South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119546661/streaker,2.4,-1,Sport,5.8,1,45,48.45527,-122.63232
"Buried Treasure","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119547151/buried-treasure,2.4,-1,Sport,5.8,1,50,48.45527,-122.63232
"Pick Pockets","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111517281/pick-pockets,2.3,-1,Sport,5.9,1,50,48.45527,-122.63232
"Syd The Sloth","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124797651/syd-the-sloth,2.0,-1,Sport,5.9,1,50,48.45527,-122.63232
"Manny the Moody Mammoth","South Slab > Sunset Slab (N & S) > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111517180/manny-the-moody-mammoth,2.1,-1,Sport,5.10a/b,1,50,48.45527,-122.63232
"Solar Flare","Mountaineer's Wall > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114016011/solar-flare,1.5,-1,Sport,5.8,1,60,48.45467,-122.63189
"Belligerent Bovine","Mountaineer's Wall > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116158793/belligerent-bovine,2.0,-1,Sport,5.9,1,75,48.45467,-122.63189
"Man of Steel","Mountaineer's Wall > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116157354/man-of-steel,2.4,-1,Sport,5.9+,1,50,48.45467,-122.63189
"Bottoms Up","Fortress Wall > Sunset Slabs > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117315641/bottoms-up,1.7,-1,Sport,5.10b/c,1,55,48.45458,-122.63214
"Princess Pitbull","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/121919364/princess-pitbull,2.0,-1,Sport,5.5,1,35,48.45374,-122.6324
"Who Ya Gonna Call","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/110422623/who-ya-gonna-call,1.5,-1,"Trad, TR",5.5,1,35,48.45374,-122.6324
"The Gift that Keeps On Giving","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117270470/the-gift-that-keeps-on-giving,0.5,-1,Sport,5.6,1,25,48.45374,-122.6324
Unknown,"New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/118758879/unknown,1.0,-1,"Trad, TR",5.8,1,35,48.45374,-122.6324
"Birthday Boy","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114182187/birthday-boy,2.2,-1,Sport,5.8+,1,30,48.45374,-122.6324
"Marshmallow Chicks","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/110420785/marshmallow-chicks,1.6,-1,"Trad, TR",5.9,1,35,48.45374,-122.6324
Klokeism,"New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109108763/klokeism,2.4,-1,Sport,5.9+,1,35,48.45374,-122.6324
"Brook Trout","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112433688/brook-trout,2.4,-1,"Trad, TR",5.9+,1,25,48.45374,-122.6324
"Just Barely Hanging On","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106529604/just-barely-hanging-on,1.9,-1,Sport,5.10a,1,35,48.45374,-122.6324
Wuddeal,"New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106529608/wuddeal,2.0,-1,"Trad, Sport",5.10a,1,35,48.45374,-122.6324
"Washing the Elephant","New Millennium Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117270553/washing-the-elephant,1.8,-1,Sport,5.10a,1,35,48.45374,-122.6324
"Round Up","Wall C & F > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/121075969/round-up,1.3,-1,Sport,5.6,1,50,48.45462,-122.63276
"Finger Lickin' Good","Wall C & F > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112447864/finger-lickin-good,2.2,-1,Sport,5.10a/b,1,50,48.45462,-122.63276
"Off Route Again","Wall C & F > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112447859/off-route-again,2.1,-1,Sport,5.10c,1,60,48.45462,-122.63276
Survivor,"Wall C & F > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112447967/survivor,2.6,-1,Sport,5.11b,1,35,48.45462,-122.63276
Sloperfest,"Nelson's Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264551/sloperfest,1.5,-1,TR,5.9,1,35,48.45364,-122.63198
"The Flying Monty","Nelson's Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264537/the-flying-monty,2.0,-1,Sport,5.10-,1,40,48.45364,-122.63198
"The Full Monty","Nelson's Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264527/the-full-monty,1.0,-1,Sport,"5.11a R",1,40,48.45364,-122.63198
"Flying Circus","Nelson's Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112469622/flying-circus,2.3,-1,Sport,5.11b,1,40,48.45364,-122.63198
"Eager Beaver","Wall E > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114385576/eager-beaver,2.3,-1,Sport,5.10a,1,35,48.45494,-122.63295
Spyders,"Wall E > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114385525/spyders,1.9,-1,Sport,5.10b,1,30,48.45494,-122.63295
"First Unnamed Route","Wall E > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114385551/first-unnamed-route,2.7,-1,Sport,5.10b,1,35,48.45494,-122.63295
"Bones Traverse","Wall E > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124793504/bones-traverse,-1.0,-1,Sport,5.10b,1,35,48.45494,-122.63295
"True Grit","Wall E > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124793558/true-grit,1.0,-1,Sport,5.10c/d,1,65,48.45494,-122.63295
"Hang on a Tick","Aussie Wall > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117254095/hang-on-a-tick,0.0,-1,"Trad, TR",5.11a,1,35,48.45377,-122.63175
"Bowling with Han","Wall A > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117587938/bowling-with-han,2.8,-1,Sport,5.12a/b,1,20,48.45433,-122.6325
"Han's 5.10","Wall B > Shady Hollow > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117587955/hans-510,2.8,-1,Sport,5.12c,1,25,48.45449,-122.63275
"Home Free","Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264574/home-free,1.5,-1,TR,5.2,1,50,48.45273,-122.62877
"Stink Pot","Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264561/stink-pot,2.0,-1,Sport,5.5,1,35,48.45273,-122.62877
Wacko,"Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111857893/wacko,1.9,-1,Sport,5.6,1,50,48.45273,-122.62877
"Prime Time","Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111857875/prime-time,2.2,-1,Sport,5.7,1,50,48.45273,-122.62877
"Wake Up Call","Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111860152/wake-up-call,1.8,-1,Sport,5.8,1,50,48.45273,-122.62877
"Touch and Go","Friction Slab > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111860139/touch-and-go,2.2,-1,Sport,5.9,1,40,48.45273,-122.62877
"Jug or Not","Central Skyline Arete > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117661044/jug-or-not,1.9,-1,Sport,5.8,1,70,48.45247,-122.62895
Convulsions,"Central Skyline Arete > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117660972/convulsions,2.3,-1,Sport,5.9+,1,70,48.45247,-122.62895
"Ain't It Nifty To Be Fifty","Central Skyline Arete > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117661105/aint-it-nifty-to-be-fifty,2.5,-1,Sport,5.9+,1,70,48.45247,-122.62895
"Magic Cats","Central Skyline Arete > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117661029/magic-cats,3.2,-1,Sport,5.11a,1,120,48.45247,-122.62895
"View to a Climb","Lumpy Crag > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112463236/view-to-a-climb,2.0,-1,"Sport, TR",5.7,1,45,48.45251,-122.62841
"Wild Imagination","Hard Rock Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/121851077/wild-imagination,1.5,-1,Sport,5.10c/d,1,30,48.45234,-122.62907
"Runnin' Wild","Hard Rock Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114182200/runnin-wild,2.8,-1,Sport,5.10d,1,35,48.45234,-122.62907
"The Vig","Casino Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119121351/the-vig,2.2,-1,Sport,5.10b,1,20,48.4525,-122.62902
"The Peeler","Casino Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119121368/the-peeler,2.3,-1,Sport,5.10b,1,25,48.4525,-122.62902
"Russian Roulette","Casino Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119121326/russian-roulette,2.8,-1,Sport,5.11b,1,25,48.4525,-122.62902
"Heart Stopper","Ace of Hearts Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/123899003/heart-stopper,2.0,-1,Sport,5.10a,1,35,48.45268,-122.62885
"Heart of Stone","Ace of Hearts Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/123898101/heart-of-stone,2.0,-1,Sport,5.11a,1,35,48.45268,-122.62885
"Heart and Soul","Ace of Hearts Wall > Skyline Arete Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/123897923/heart-and-soul,2.0,-1,Sport,5.11-,1,35,48.45268,-122.62885
